geo_type,region,transportation_type,alternative_name,sub_region,country,date,score
city,Birmingham,driving,NA,England,United Kingdom,2021-02-23,79.59
city,Birmingham,driving,NA,England,United Kingdom,2021-02-24,80.3
city,Birmingham,driving,NA,England,United Kingdom,2021-02-25,84.2
city,Birmingham,driving,NA,England,United Kingdom,2021-02-26,93.14
city,Birmingham,driving,NA,England,United Kingdom,2021-02-27,86.43
city,Birmingham,driving,NA,England,United Kingdom,2021-02-28,69.16
city,Birmingham,driving,NA,England,United Kingdom,2021-03-01,80.6
city,Birmingham,driving,NA,England,United Kingdom,2021-03-02,82.03
city,Birmingham,driving,NA,England,United Kingdom,2021-03-03,82.69
city,Birmingham,driving,NA,England,United Kingdom,2021-03-04,82.73
city,Birmingham,driving,NA,England,United Kingdom,2021-03-05,89.85
city,Birmingham,driving,NA,England,United Kingdom,2021-03-06,82.58
city,Birmingham,driving,NA,England,United Kingdom,2021-03-07,67.92
city,Birmingham,transit,NA,England,United Kingdom,2020-01-13,100
city,Birmingham,transit,NA,England,United Kingdom,2020-01-14,102.32
city,Birmingham,transit,NA,England,United Kingdom,2020-01-15,103.58
city,Birmingham,transit,NA,England,United Kingdom,2020-01-16,100.84
city,Birmingham,transit,NA,England,United Kingdom,2020-01-17,97.53
city,Birmingham,transit,NA,England,United Kingdom,2020-01-18,87.24
city,Birmingham,transit,NA,England,United Kingdom,2020-01-19,83.08
city,Birmingham,transit,NA,England,United Kingdom,2020-01-20,102.35
city,Birmingham,transit,NA,England,United Kingdom,2020-01-21,103.16
city,Birmingham,transit,NA,England,United Kingdom,2020-01-22,106.99
city,Birmingham,transit,NA,England,United Kingdom,2020-01-23,100.85
city,Birmingham,transit,NA,England,United Kingdom,2020-01-24,99.86
city,Birmingham,transit,NA,England,United Kingdom,2020-01-25,90.47
city,Birmingham,transit,NA,England,United Kingdom,2020-01-26,83.71
city,Birmingham,transit,NA,England,United Kingdom,2020-01-27,103.48
city,Birmingham,transit,NA,England,United Kingdom,2020-01-28,106.51
city,Birmingham,transit,NA,England,United Kingdom,2020-01-29,105.37
city,Birmingham,transit,NA,England,United Kingdom,2020-01-30,103.24
city,Birmingham,transit,NA,England,United Kingdom,2020-01-31,98.45
city,Birmingham,transit,NA,England,United Kingdom,2020-02-01,88.86
city,Birmingham,transit,NA,England,United Kingdom,2020-02-02,82.38
city,Birmingham,transit,NA,England,United Kingdom,2020-02-03,101.36
city,Birmingham,transit,NA,England,United Kingdom,2020-02-04,105.08
city,Birmingham,transit,NA,England,United Kingdom,2020-02-05,108.81
city,Birmingham,transit,NA,England,United Kingdom,2020-02-06,102.72
city,Birmingham,transit,NA,England,United Kingdom,2020-02-07,103.46
city,Birmingham,transit,NA,England,United Kingdom,2020-02-08,89.19
city,Birmingham,transit,NA,England,United Kingdom,2020-02-09,80.68
city,Birmingham,transit,NA,England,United Kingdom,2020-02-10,101.47
city,Birmingham,transit,NA,England,United Kingdom,2020-02-11,105.77
city,Birmingham,transit,NA,England,United Kingdom,2020-02-12,107.16
city,Birmingham,transit,NA,England,United Kingdom,2020-02-13,103.45
city,Birmingham,transit,NA,England,United Kingdom,2020-02-14,104.24
city,Birmingham,transit,NA,England,United Kingdom,2020-02-15,88.53
city,Birmingham,transit,NA,England,United Kingdom,2020-02-16,86.75
city,Birmingham,transit,NA,England,United Kingdom,2020-02-17,106.79
city,Birmingham,transit,NA,England,United Kingdom,2020-02-18,110.96
city,Birmingham,transit,NA,England,United Kingdom,2020-02-19,110.95
city,Birmingham,transit,NA,England,United Kingdom,2020-02-20,107.66
city,Birmingham,transit,NA,England,United Kingdom,2020-02-21,104.25
city,Birmingham,transit,NA,England,United Kingdom,2020-02-22,90.49
city,Birmingham,transit,NA,England,United Kingdom,2020-02-23,84.76
city,Birmingham,transit,NA,England,United Kingdom,2020-02-24,105.75
city,Birmingham,transit,NA,England,United Kingdom,2020-02-25,111.82
city,Birmingham,transit,NA,England,United Kingdom,2020-02-26,108.14
city,Birmingham,transit,NA,England,United Kingdom,2020-02-27,106.13
city,Birmingham,transit,NA,England,United Kingdom,2020-02-28,112.85
city,Birmingham,transit,NA,England,United Kingdom,2020-02-29,94
city,Birmingham,transit,NA,England,United Kingdom,2020-03-01,88.61
city,Birmingham,transit,NA,England,United Kingdom,2020-03-02,109.78
city,Birmingham,transit,NA,England,United Kingdom,2020-03-03,115.28
city,Birmingham,transit,NA,England,United Kingdom,2020-03-04,110.29
city,Birmingham,transit,NA,England,United Kingdom,2020-03-05,105.52
city,Birmingham,transit,NA,England,United Kingdom,2020-03-06,107.38
city,Birmingham,transit,NA,England,United Kingdom,2020-03-07,95.28
city,Birmingham,transit,NA,England,United Kingdom,2020-03-08,83.67
city,Birmingham,transit,NA,England,United Kingdom,2020-03-09,104.3
city,Birmingham,transit,NA,England,United Kingdom,2020-03-10,104.25
city,Birmingham,transit,NA,England,United Kingdom,2020-03-11,103.65
city,Birmingham,transit,NA,England,United Kingdom,2020-03-12,96.03
city,Birmingham,transit,NA,England,United Kingdom,2020-03-13,88.18
city,Birmingham,transit,NA,England,United Kingdom,2020-03-14,73.05
city,Birmingham,transit,NA,England,United Kingdom,2020-03-15,64.75
city,Birmingham,transit,NA,England,United Kingdom,2020-03-16,77.11
city,Birmingham,transit,NA,England,United Kingdom,2020-03-17,63.43
city,Birmingham,transit,NA,England,United Kingdom,2020-03-18,57.82
city,Birmingham,transit,NA,England,United Kingdom,2020-03-19,51.91
city,Birmingham,transit,NA,England,United Kingdom,2020-03-20,50.73
city,Birmingham,transit,NA,England,United Kingdom,2020-03-21,39.31
city,Birmingham,transit,NA,England,United Kingdom,2020-03-22,35.23
city,Birmingham,transit,NA,England,United Kingdom,2020-03-23,36.28
city,Birmingham,transit,NA,England,United Kingdom,2020-03-24,28.4
city,Birmingham,transit,NA,England,United Kingdom,2020-03-25,24.84
city,Birmingham,transit,NA,England,United Kingdom,2020-03-26,22.83
city,Birmingham,transit,NA,England,United Kingdom,2020-03-27,23.04
city,Birmingham,transit,NA,England,United Kingdom,2020-03-28,20.84
city,Birmingham,transit,NA,England,United Kingdom,2020-03-29,20.01
city,Birmingham,transit,NA,England,United Kingdom,2020-03-30,24.44
city,Birmingham,transit,NA,England,United Kingdom,2020-03-31,22.51
city,Birmingham,transit,NA,England,United Kingdom,2020-04-01,22.02
city,Birmingham,transit,NA,England,United Kingdom,2020-04-02,20.4
city,Birmingham,transit,NA,England,United Kingdom,2020-04-03,21.48
city,Birmingham,transit,NA,England,United Kingdom,2020-04-04,19.26
city,Birmingham,transit,NA,England,United Kingdom,2020-04-05,19.02
city,Birmingham,transit,NA,England,United Kingdom,2020-04-06,19.89
city,Birmingham,transit,NA,England,United Kingdom,2020-04-07,20.84
city,Birmingham,transit,NA,England,United Kingdom,2020-04-08,20.39
city,Birmingham,transit,NA,England,United Kingdom,2020-04-09,19.05
city,Birmingham,transit,NA,England,United Kingdom,2020-04-10,18.44
city,Birmingham,transit,NA,England,United Kingdom,2020-04-11,16.51
city,Birmingham,transit,NA,England,United Kingdom,2020-04-12,17.52
city,Birmingham,transit,NA,England,United Kingdom,2020-04-13,20.43
city,Birmingham,transit,NA,England,United Kingdom,2020-04-14,22.7
city,Birmingham,transit,NA,England,United Kingdom,2020-04-15,22.27
city,Birmingham,transit,NA,England,United Kingdom,2020-04-16,21.54
city,Birmingham,transit,NA,England,United Kingdom,2020-04-17,20.22
city,Birmingham,transit,NA,England,United Kingdom,2020-04-18,17.89
city,Birmingham,transit,NA,England,United Kingdom,2020-04-19,18.17
city,Birmingham,transit,NA,England,United Kingdom,2020-04-20,21.82
city,Birmingham,transit,NA,England,United Kingdom,2020-04-21,22.21
city,Birmingham,transit,NA,England,United Kingdom,2020-04-22,21.67
city,Birmingham,transit,NA,England,United Kingdom,2020-04-23,20.81
city,Birmingham,transit,NA,England,United Kingdom,2020-04-24,19.56
city,Birmingham,transit,NA,England,United Kingdom,2020-04-25,19.24
city,Birmingham,transit,NA,England,United Kingdom,2020-04-26,18.68
city,Birmingham,transit,NA,England,United Kingdom,2020-04-27,22.85
city,Birmingham,transit,NA,England,United Kingdom,2020-04-28,21.24
city,Birmingham,transit,NA,England,United Kingdom,2020-04-29,21.22
city,Birmingham,transit,NA,England,United Kingdom,2020-04-30,20.44
city,Birmingham,transit,NA,England,United Kingdom,2020-05-01,21.09
city,Birmingham,transit,NA,England,United Kingdom,2020-05-02,21.33
city,Birmingham,transit,NA,England,United Kingdom,2020-05-03,20.6
city,Birmingham,transit,NA,England,United Kingdom,2020-05-04,24.91
city,Birmingham,transit,NA,England,United Kingdom,2020-05-05,22.64
city,Birmingham,transit,NA,England,United Kingdom,2020-05-06,23.92
city,Birmingham,transit,NA,England,United Kingdom,2020-05-07,25.23
city,Birmingham,transit,NA,England,United Kingdom,2020-05-08,24.34
city,Birmingham,transit,NA,England,United Kingdom,2020-05-09,21.92
city,Birmingham,transit,NA,England,United Kingdom,2020-05-10,21.32
city,Birmingham,transit,NA,England,United Kingdom,2020-05-11,NA
city,Birmingham,transit,NA,England,United Kingdom,2020-05-12,NA
city,Birmingham,transit,NA,England,United Kingdom,2020-05-13,26.55
city,Birmingham,transit,NA,England,United Kingdom,2020-05-14,27.04
city,Birmingham,transit,NA,England,United Kingdom,2020-05-15,25.98
city,Birmingham,transit,NA,England,United Kingdom,2020-05-16,23.93
city,Birmingham,transit,NA,England,United Kingdom,2020-05-17,26.26
city,Birmingham,transit,NA,England,United Kingdom,2020-05-18,29.45
city,Birmingham,transit,NA,England,United Kingdom,2020-05-19,28.45
city,Birmingham,transit,NA,England,United Kingdom,2020-05-20,31.57
city,Birmingham,transit,NA,England,United Kingdom,2020-05-21,27.89
city,Birmingham,transit,NA,England,United Kingdom,2020-05-22,30.04
city,Birmingham,transit,NA,England,United Kingdom,2020-05-23,26.1
city,Birmingham,transit,NA,England,United Kingdom,2020-05-24,26.43
city,Birmingham,transit,NA,England,United Kingdom,2020-05-25,31.7
city,Birmingham,transit,NA,England,United Kingdom,2020-05-26,35.37
city,Birmingham,transit,NA,England,United Kingdom,2020-05-27,35.58
city,Birmingham,transit,NA,England,United Kingdom,2020-05-28,34.98
city,Birmingham,transit,NA,England,United Kingdom,2020-05-29,34.37
city,Birmingham,transit,NA,England,United Kingdom,2020-05-30,32.84
city,Birmingham,transit,NA,England,United Kingdom,2020-05-31,34.66
city,Birmingham,transit,NA,England,United Kingdom,2020-06-01,39.77
city,Birmingham,transit,NA,England,United Kingdom,2020-06-02,40.82
city,Birmingham,transit,NA,England,United Kingdom,2020-06-03,34.32
city,Birmingham,transit,NA,England,United Kingdom,2020-06-04,34.79
city,Birmingham,transit,NA,England,United Kingdom,2020-06-05,34.23
city,Birmingham,transit,NA,England,United Kingdom,2020-06-06,28.68
city,Birmingham,transit,NA,England,United Kingdom,2020-06-07,31.55
city,Birmingham,transit,NA,England,United Kingdom,2020-06-08,38.5
city,Birmingham,transit,NA,England,United Kingdom,2020-06-09,39.4
city,Birmingham,transit,NA,England,United Kingdom,2020-06-10,38.22
city,Birmingham,transit,NA,England,United Kingdom,2020-06-11,38.46
city,Birmingham,transit,NA,England,United Kingdom,2020-06-12,39.79
city,Birmingham,transit,NA,England,United Kingdom,2020-06-13,33.58
city,Birmingham,transit,NA,England,United Kingdom,2020-06-14,35.57
city,Birmingham,transit,NA,England,United Kingdom,2020-06-15,42.59
city,Birmingham,transit,NA,England,United Kingdom,2020-06-16,44.14
city,Birmingham,transit,NA,England,United Kingdom,2020-06-17,41.51
city,Birmingham,transit,NA,England,United Kingdom,2020-06-18,41.32
city,Birmingham,transit,NA,England,United Kingdom,2020-06-19,42.88
city,Birmingham,transit,NA,England,United Kingdom,2020-06-20,39.32
city,Birmingham,transit,NA,England,United Kingdom,2020-06-21,35.84
city,Birmingham,transit,NA,England,United Kingdom,2020-06-22,48.18
city,Birmingham,transit,NA,England,United Kingdom,2020-06-23,50.92
city,Birmingham,transit,NA,England,United Kingdom,2020-06-24,52.72
city,Birmingham,transit,NA,England,United Kingdom,2020-06-25,53.58
city,Birmingham,transit,NA,England,United Kingdom,2020-06-26,48.06
city,Birmingham,transit,NA,England,United Kingdom,2020-06-27,41.74
city,Birmingham,transit,NA,England,United Kingdom,2020-06-28,42.61
city,Birmingham,transit,NA,England,United Kingdom,2020-06-29,50.47
city,Birmingham,transit,NA,England,United Kingdom,2020-06-30,51.54
city,Birmingham,transit,NA,England,United Kingdom,2020-07-01,48.65
city,Birmingham,transit,NA,England,United Kingdom,2020-07-02,50.93
city,Birmingham,transit,NA,England,United Kingdom,2020-07-03,48.56
city,Birmingham,transit,NA,England,United Kingdom,2020-07-04,48.39
city,Birmingham,transit,NA,England,United Kingdom,2020-07-05,47.67
city,Birmingham,transit,NA,England,United Kingdom,2020-07-06,57.06
city,Birmingham,transit,NA,England,United Kingdom,2020-07-07,56.77
city,Birmingham,transit,NA,England,United Kingdom,2020-07-08,56.57
city,Birmingham,transit,NA,England,United Kingdom,2020-07-09,53.83
city,Birmingham,transit,NA,England,United Kingdom,2020-07-10,56.23
city,Birmingham,transit,NA,England,United Kingdom,2020-07-11,51.01
city,Birmingham,transit,NA,England,United Kingdom,2020-07-12,50.68
city,Birmingham,transit,NA,England,United Kingdom,2020-07-13,59.32
city,Birmingham,transit,NA,England,United Kingdom,2020-07-14,61.1
city,Birmingham,transit,NA,England,United Kingdom,2020-07-15,62.55
city,Birmingham,transit,NA,England,United Kingdom,2020-07-16,60.13
city,Birmingham,transit,NA,England,United Kingdom,2020-07-17,59.43
city,Birmingham,transit,NA,England,United Kingdom,2020-07-18,54.23
city,Birmingham,transit,NA,England,United Kingdom,2020-07-19,54.59
city,Birmingham,transit,NA,England,United Kingdom,2020-07-20,65.66
city,Birmingham,transit,NA,England,United Kingdom,2020-07-21,66.66
city,Birmingham,transit,NA,England,United Kingdom,2020-07-22,66.26
city,Birmingham,transit,NA,England,United Kingdom,2020-07-23,67.08
city,Birmingham,transit,NA,England,United Kingdom,2020-07-24,66.12
city,Birmingham,transit,NA,England,United Kingdom,2020-07-25,56.64
city,Birmingham,transit,NA,England,United Kingdom,2020-07-26,56.63
city,Birmingham,transit,NA,England,United Kingdom,2020-07-27,69.24
city,Birmingham,transit,NA,England,United Kingdom,2020-07-28,71.1
city,Birmingham,transit,NA,England,United Kingdom,2020-07-29,69.44
city,Birmingham,transit,NA,England,United Kingdom,2020-07-30,66.66
city,Birmingham,transit,NA,England,United Kingdom,2020-07-31,64.76
city,Birmingham,transit,NA,England,United Kingdom,2020-08-01,59.21
city,Birmingham,transit,NA,England,United Kingdom,2020-08-02,60.29
city,Birmingham,transit,NA,England,United Kingdom,2020-08-03,70.43
city,Birmingham,transit,NA,England,United Kingdom,2020-08-04,69.75
city,Birmingham,transit,NA,England,United Kingdom,2020-08-05,73.9
city,Birmingham,transit,NA,England,United Kingdom,2020-08-06,73.93
city,Birmingham,transit,NA,England,United Kingdom,2020-08-07,71.01
city,Birmingham,transit,NA,England,United Kingdom,2020-08-08,63.97
city,Birmingham,transit,NA,England,United Kingdom,2020-08-09,62.52
city,Birmingham,transit,NA,England,United Kingdom,2020-08-10,75.35
city,Birmingham,transit,NA,England,United Kingdom,2020-08-11,74.31
city,Birmingham,transit,NA,England,United Kingdom,2020-08-12,74.73
city,Birmingham,transit,NA,England,United Kingdom,2020-08-13,78
city,Birmingham,transit,NA,England,United Kingdom,2020-08-14,71.82
city,Birmingham,transit,NA,England,United Kingdom,2020-08-15,66.48
city,Birmingham,transit,NA,England,United Kingdom,2020-08-16,61.43
city,Birmingham,transit,NA,England,United Kingdom,2020-08-17,78.87
city,Birmingham,transit,NA,England,United Kingdom,2020-08-18,80.83
city,Birmingham,transit,NA,England,United Kingdom,2020-08-19,77.76
city,Birmingham,transit,NA,England,United Kingdom,2020-08-20,79.7
city,Birmingham,transit,NA,England,United Kingdom,2020-08-21,72.88
city,Birmingham,transit,NA,England,United Kingdom,2020-08-22,68.57
city,Birmingham,transit,NA,England,United Kingdom,2020-08-23,64.72
city,Birmingham,transit,NA,England,United Kingdom,2020-08-24,81
city,Birmingham,transit,NA,England,United Kingdom,2020-08-25,81.71
city,Birmingham,transit,NA,England,United Kingdom,2020-08-26,85.25
city,Birmingham,transit,NA,England,United Kingdom,2020-08-27,77.48
city,Birmingham,transit,NA,England,United Kingdom,2020-08-28,78.66
city,Birmingham,transit,NA,England,United Kingdom,2020-08-29,68.26
city,Birmingham,transit,NA,England,United Kingdom,2020-08-30,67.08
city,Birmingham,transit,NA,England,United Kingdom,2020-08-31,85.31
city,Birmingham,transit,NA,England,United Kingdom,2020-09-01,98.27
city,Birmingham,transit,NA,England,United Kingdom,2020-09-02,102.53
city,Birmingham,transit,NA,England,United Kingdom,2020-09-03,98.93
city,Birmingham,transit,NA,England,United Kingdom,2020-09-04,87.75
city,Birmingham,transit,NA,England,United Kingdom,2020-09-05,73.63
city,Birmingham,transit,NA,England,United Kingdom,2020-09-06,88.74
city,Birmingham,transit,NA,England,United Kingdom,2020-09-07,108.31
city,Birmingham,transit,NA,England,United Kingdom,2020-09-08,103.33
city,Birmingham,transit,NA,England,United Kingdom,2020-09-09,99.59
city,Birmingham,transit,NA,England,United Kingdom,2020-09-10,95.27
city,Birmingham,transit,NA,England,United Kingdom,2020-09-11,88.04
city,Birmingham,transit,NA,England,United Kingdom,2020-09-12,77.46
city,Birmingham,transit,NA,England,United Kingdom,2020-09-13,83.35
city,Birmingham,transit,NA,England,United Kingdom,2020-09-14,104.07
city,Birmingham,transit,NA,England,United Kingdom,2020-09-15,101.1
city,Birmingham,transit,NA,England,United Kingdom,2020-09-16,100.48
city,Birmingham,transit,NA,England,United Kingdom,2020-09-17,100.34
city,Birmingham,transit,NA,England,United Kingdom,2020-09-18,93.54
